,id_municipio,entidad,municipio,carpetas,total,crimes_10k,lat,lon,class,map_input
1411,20414,Oaxaca,Santa Maria Huazolotitlan,31,11400.0,27.19298245614029,16.302222,-97.912861,2,"[16.302222, -97.912861, 27.19298245614029]"
1412,20415,Oaxaca,Santa Maria Ipalapa,5,4990.0,10.02004008016029,16.636219,-98.033824,0,"[16.636219, -98.033824, 10.02004008016029]"
1413,20416,Oaxaca,Santa Maria Ixcatlan,0,488.0,0.0,17.851593,-97.190482,0,"[17.851593, -97.190482, 0.0]"
1414,20417,Oaxaca,Santa Maria Jacatepec,27,9474.0,28.49905003166559,17.860133,-96.211324,2,"[17.860133, -96.211324, 28.49905003166559]"
1415,20418,Oaxaca,Santa Maria Jalapa Del Marques,27,13148.0,20.535442652874853,16.440065,-95.443378,1,"[16.440065, -95.443378, 20.535442652874853]"
1416,20419,Oaxaca,Santa Maria Jaltianguis,3,499.0,60.120240480962174,17.365613,-96.528271,3,"[17.365613, -96.528271, 60.120240480962174]"
1417,20420,Oaxaca,Santa Maria Lachixio,5,1844.0,27.11496746203913,16.727756,-97.019211,2,"[16.727756, -97.019211, 27.11496746203913]"
1418,20421,Oaxaca,Santa Maria Mixtequilla,25,4555.0,54.88474204171255,16.373708,-95.260473,3,"[16.373708, -95.260473, 54.88474204171255]"
1419,20422,Oaxaca,Santa Maria Nativitas,1,585.0,17.094017094017094,17.661494,-97.334787,1,"[17.661494, -97.334787, 17.094017094017094]"
1420,20423,Oaxaca,Santa Maria Nduayaco,0,466.0,0.0,17.411509,-97.496337,0,"[17.411509, -97.496337, 0.0]"
1421,20424,Oaxaca,Santa Maria Ozolotepec,3,3894.0,7.704160246533108,16.130841,-96.370067,0,"[16.130841, -96.370067, 7.704160246533108]"
1422,20425,Oaxaca,Santa Maria Papalo,0,2086.0,0.0,17.78416,-96.797356,0,"[17.78416, -96.797356, 0.0]"
1423,20426,Oaxaca,Santa Maria Peñoles,5,8593.0,5.8186896310950615,17.078915,-97.002446,0,"[17.078915, -97.002446, 5.8186896310950615]"
1424,20427,Oaxaca,Santa Maria Petapa,63,16518.0,38.14021067925912,16.822429,-95.120039,3,"[16.822429, -95.120039, 38.14021067925912]"
1425,20428,Oaxaca,Santa Maria Quiegolani,1,1924.0,5.197505197505188,16.277213,-96.052003,0,"[16.277213, -96.052003, 5.197505197505188]"
1426,20429,Oaxaca,Santa Maria Sola,3,1471.0,20.394289598912223,16.566713,-97.013188,1,"[16.566713, -97.013188, 20.394289598912223]"
1427,20430,Oaxaca,Santa Maria Tataltepec,0,360.0,0.0,17.142459,-97.395116,0,"[17.142459, -97.395116, 0.0]"
1428,20431,Oaxaca,Santa Maria Tecomavaca,14,1692.0,82.7423167848701,17.956257,-97.024437,4,"[17.956257, -97.024437, 82.7423167848701]"
1429,20432,Oaxaca,Santa Maria Temaxcalapa,0,901.0,0.0,17.381099,-96.162478,0,"[17.381099, -96.162478, 0.0]"
1430,20433,Oaxaca,Santa Maria Temaxcaltepec,8,2571.0,31.11629716063793,16.163109,-97.194655,2,"[16.163109, -97.194655, 31.11629716063793]"
